CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS
1,0,1,0,157500.0,3,3,1,-23155,365243,1.0
0,1,1,0,135000.0,1,1,1,-20472,365243,2.0
1,1,1,0,94500.0,1,1,1,-16607,-2616,2.0
0,1,1,0,202500.0,1,1,1,-11859,-1490,2.0
0,1,1,0,234000.0,1,1,1,-16495,-941,2.0
0,1,1,1,288000.0,3,1,1,-13265,-2707,3.0
1,0,1,0,49500.0,3,1,1,-19547,365243,2.0
1,0,1,1,180000.0,1,1,1,-13876,-1521,3.0
0,0,1,0,270000.0,3,3,1,-12468,-3985,1.0
1,0,1,0,112500.0,1,1,1,-22218,365243,2.0
1,0,1,0,193500.0,1,1,1,-19786,-1580,2.0
0,0,0,1,225000.0,1,2,1,-10110,-2220,2.0
1,0,1,0,171000.0,3,3,1,-17365,-8338,1.0
0,1,1,0,202500.0,3,1,1,-15482,-1641,2.0
1,0,1,0,161100.0,1,1,1,-18375,-515,2.0
1,0,1,0,360000.0,1,1,1,-10925,-3286,2.0
1,1,1,1,225000.0,3,1,3,-10553,-2860,3.0
1,0,1,1,166500.0,1,1,1,-15945,-3406,3.0
0,0,0,1,90000.0,1,0,1,-8347,-364,3.0
1,0,1,0,135000.0,1,1,1,-23249,-2951,2.0
0,1,1,0,225000.0,3,1,1,-18126,-1368,2.0
1,1,0,0,247500.0,1,2,1,-17598,-303,1.0
1,1,1,0,180000.0,1,1,1,-17090,-6999,2.0
1,1,1,0,180000.0,3,1,1,-18509,-2006,2.0
1,1,1,0,157500.0,3,1,1,-20678,-12659,2.0
0,1,1,0,405000.0,3,0,1,-9662,-119,2.0
1,0,1,0,135000.0,3,1,1,-23005,-5201,2.0
0,0,1,0,540000.0,1,1,1,-16229,-3832,2.0
0,0,1,0,135000.0,1,1,1,-21965,-9403,2.0
1,0,1,0,90000.0,1,1,1,-16392,-1146,2.0
1,0,1,0,112500.0,1,0,1,-19134,-10887,2.0
1,1,0,1,225000.0,3,1,1,-11129,-660,3.0
1,0,1,0,202500.0,3,2,1,-9999,-1391,1.0
1,1,1,0,90000.0,1,1,1,-20364,365243,2.0
1,0,1,0,216000.0,1,1,1,-21496,365243,2.0
1,0,1,0,202500.0,3,4,1,-23724,365243,1.0
1,0,1,1,112500.0,1,1,1,-17394,-325,3.0
1,0,1,0,126000.0,1,1,1,-22947,365243,2.0
0,0,1,0,223425.0,1,1,1,-10314,-325,2.0
1,0,1,0,180000.0,1,1,1,-22204,365243,2.0
1,0,1,0,126000.0,1,4,1,-15947,-994,1.0
1,1,1,1,135000.0,3,2,1,-11703,-902,2.0
1,0,1,0,135000.0,1,4,0,-23153,365243,1.0
0,1,1,1,112500.0,1,1,1,-15090,-4221,3.0
1,0,0,1,90000.0,1,0,3,-12281,-2821,3.0
0,0,1,0,180000.0,1,4,1,-22428,365243,1.0
1,1,0,2,90000.0,1,0,1,-11754,-1756,4.0
1,0,1,1,135000.0,3,2,1,-10963,-537,2.0
1,0,1,2,202500.0,3,1,1,-11829,-3278,4.0
1,0,1,0,67500.0,1,1,1,-21812,365243,2.0
1,0,1,1,85500.0,3,3,3,-10029,-172,2.0
1,1,1,0,157500.0,1,1,2,-21123,365243,2.0
1,1,1,0,195750.0,1,1,1,-18891,-4708,2.0
0,0,1,0,270000.0,3,1,1,-21600,-1086,2.0
0,1,0,0,270000.0,1,1,1,-22406,-1876,2.0
1,0,1,2,76500.0,1,1,1,-14242,-4129,4.0
1,0,0,0,67500.0,1,2,1,-15370,-4433,1.0
1,1,1,0,157500.0,3,1,1,-17797,-2882,2.0
1,1,1,0,135000.0,1,1,1,-17286,-7630,2.0
1,1,1,0,130500.0,1,1,1,-17096,-1725,2.0
0,1,1,2,157500.0,1,1,1,-14207,-81,4.0
1,0,1,0,157500.0,1,1,1,-12494,-780,2.0
0,1,1,0,171000.0,3,1,1,-10606,-3186,2.0
0,0,0,1,112500.0,1,1,1,-11254,-1025,3.0
1,0,1,0,112500.0,1,1,1,-17071,-2121,2.0
1,1,1,0,67500.0,1,1,1,-16554,-2455,2.0
1,0,1,2,67500.0,1,1,1,-14483,-1876,4.0
1,0,0,0,67500.0,1,2,3,-10240,-111,1.0
0,0,1,0,382500.0,1,2,1,-16588,365243,1.0
1,1,1,1,180000.0,1,1,1,-9441,-325,3.0
1,0,0,2,135000.0,1,1,0,-10201,-234,4.0
0,1,1,2,135000.0,1,1,1,-16676,365243,4.0
0,0,1,0,360000.0,2,1,1,-13504,-1845,2.0
0,0,1,0,157500.0,1,1,1,-17699,-2029,2.0
0,1,0,0,135000.0,1,1,1,-23317,365243,2.0
1,0,1,0,180000.0,3,2,1,-10138,-749,1.0
1,0,0,1,90000.0,1,1,1,-12063,-3278,3.0
1,0,1,0,193500.0,3,1,1,-18991,-3003,2.0
1,0,0,1,135000.0,1,0,1,-13822,-384,3.0
0,1,1,0,225000.0,1,1,1,-19002,-1299,2.0
1,1,1,0,81000.0,1,1,1,-11797,-203,2.0
0,0,1,1,112500.0,1,1,1,-12046,-964,3.0
0,1,1,0,157500.0,1,1,1,-15439,-660,2.0
1,0,1,0,139500.0,1,1,1,-21993,365243,2.0
1,0,1,0,292500.0,1,2,1,-18488,-4099,1.0
1,0,1,0,135000.0,1,0,1,-21115,365243,2.0
0,0,1,1,135000.0,1,1,1,-11308,-1480,3.0
0,0,0,1,225000.0,3,1,1,-11455,-1115,3.0
1,0,0,1,270000.0,1,1,1,-16276,-1664,3.0
1,0,0,0,90000.0,1,1,1,-22526,365243,2.0
1,0,1,0,108000.0,1,2,1,-20139,-1055,1.0
0,0,1,0,135000.0,1,1,1,-19184,-4586,2.0
0,0,1,0,157500.0,1,2,3,-8944,-568,1.0
1,0,1,0,112500.0,1,1,1,-16431,-1086,2.0
0,0,1,3,450000.0,3,1,1,-15938,-4647,5.0
1,1,1,0,117000.0,3,4,5,-20468,365243,1.0
1,0,1,1,135000.0,1,2,1,-9572,-1115,2.0
1,0,0,3,67500.0,0,2,2,-14564,-172,4.0
1,1,1,0,90000.0,1,1,1,-15841,-1025,2.0
1,1,1,2,157500.0,1,2,1,-13897,-841,3.0
1,0,1,2,112500.0,1,1,1,-16604,-1115,4.0
0,1,1,1,157500.0,1,1,1,-12102,-1452,3.0
0,0,1,1,157500.0,1,1,1,-11106,-384,3.0
1,0,1,0,193500.0,1,4,1,-20243,365243,1.0
0,1,1,0,180000.0,1,1,1,-22562,365243,2.0
1,0,1,0,126000.0,1,1,1,-22689,365243,2.0
1,0,1,2,126000.0,1,2,1,-10459,-3824,3.0
0,0,1,2,112500.0,3,2,1,-21348,365243,3.0
0,1,1,0,315000.0,1,1,1,-20196,-11068,2.0
0,0,1,2,360000.0,1,1,1,-16014,-1360,4.0
1,0,1,2,202500.0,1,0,1,-14285,-1998,4.0
1,1,1,0,171000.0,1,1,1,-20869,-476,2.0
1,0,1,1,112500.0,1,1,1,-10091,-1998,3.0
1,0,1,0,175500.0,1,1,1,-18571,-7416,2.0
1,0,1,0,315000.0,1,0,1,-21887,-5804,2.0
1,1,1,0,90000.0,1,1,1,-19207,-1998,2.0
0,1,1,0,180000.0,1,0,1,-16014,-2852,2.0
1,0,1,0,405000.0,3,2,1,-11171,-721,1.0
1,0,1,2,192600.0,1,1,1,-13046,-4190,4.0
0,0,0,0,180000.0,2,2,3,-8218,-1115,1.0
0,1,1,1,180000.0,3,2,1,-18374,365243,2.0
1,0,1,2,135000.0,1,1,1,-11973,-1238,4.0
1,0,1,0,202500.0,1,1,1,-20270,365243,2.0
1,1,1,0,157500.0,3,1,1,-16189,-9000,2.0
0,1,0,0,193500.0,2,2,3,-9320,-660,1.0
0,0,0,0,157500.0,1,1,1,-20273,365243,2.0
1,0,1,0,54000.0,1,1,1,-18703,-964,2.0
0,0,1,0,135000.0,1,1,1,-23445,-4708,2.0
1,1,1,1,198000.0,1,1,3,-12285,-1695,3.0
1,0,1,2,81000.0,1,1,1,-17057,-172,4.0
0,1,0,0,157500.0,1,0,1,-9950,-1086,2.0
1,0,0,1,66330.0,1,2,0,-7921,-356,2.0
1,0,1,3,135000.0,1,1,1,-14222,-356,5.0
1,1,1,2,121500.0,3,1,1,-12665,-5194,4.0
1,0,1,0,157500.0,1,1,1,-20696,365243,2.0
0,1,1,2,135000.0,1,1,1,-12297,-234,4.0
1,0,1,0,112500.0,1,1,1,-15500,-690,2.0
0,1,0,1,135000.0,1,1,3,-12198,-234,3.0
0,0,0,0,225000.0,3,1,1,-20294,-1238,2.0
1,0,1,0,225000.0,3,3,1,-23040,-14082,1.0
0,1,0,0,247500.0,1,1,2,-16240,-5529,2.0
1,1,1,0,157500.0,1,2,1,-15016,-4647,1.0
1,0,1,0,90000.0,3,1,1,-15660,-1998,2.0
1,0,0,0,157500.0,1,1,1,-14544,-5498,2.0
0,1,1,1,157500.0,1,1,1,-12478,-1299,3.0
1,0,0,1,90000.0,1,1,3,-13541,-5894,3.0
1,0,1,0,135000.0,1,2,1,-23186,365243,1.0
1,0,1,1,337500.0,3,1,1,-16579,-2729,3.0
0,1,1,2,315000.0,1,1,1,-10012,-1115,4.0
0,0,1,0,211500.0,1,4,1,-20155,-994,1.0
1,1,1,0,202500.0,3,1,1,-18663,-2852,2.0
1,0,1,1,270000.0,3,1,1,-14155,-1268,3.0
0,1,1,1,112500.0,1,1,1,-13305,-599,3.0
0,1,1,0,225000.0,1,2,1,-10009,-1025,1.0
1,0,1,1,450000.0,3,1,1,-13915,-172,3.0
0,1,1,1,450000.0,3,1,1,-18629,-749,3.0
1,0,1,1,270000.0,1,2,3,-8866,-2060,2.0
0,0,0,1,67500.0,1,1,0,-12033,-537,3.0
1,0,0,0,81000.0,1,1,5,-17175,-2302,2.0
1,0,1,0,247500.0,1,1,1,-15801,-1452,2.0
0,1,1,0,135000.0,1,1,1,-18733,-4402,2.0
0,0,1,0,225000.0,1,2,1,-21547,-5438,1.0
1,0,1,0,153000.0,1,1,1,-20803,365243,2.0
1,0,1,0,76500.0,0,2,0,-13990,-203,1.0
0,1,0,0,112500.0,1,1,3,-10430,-2516,2.0
1,1,1,1,135000.0,1,1,2,-12353,-4099,3.0
1,0,1,0,189000.0,1,3,1,-16830,-3582,1.0
0,1,0,0,157500.0,3,2,1,-13223,-629,1.0
0,0,1,0,270000.0,1,2,1,-12417,-2516,1.0
0,0,1,0,202500.0,1,1,1,-21602,365243,2.0
0,1,1,0,270000.0,1,1,1,-18527,-4374,2.0
1,1,1,2,450000.0,2,1,1,-12520,-142,4.0
1,0,0,0,171000.0,1,2,0,-10569,-1177,1.0
1,0,1,1,157500.0,1,1,1,-10507,-780,3.0
0,1,1,0,225000.0,1,1,1,-17388,-1268,2.0
0,0,0,0,427500.0,1,1,2,-19702,365243,2.0
1,0,0,1,99000.0,1,1,1,-10167,-1845,3.0
1,0,1,0,139500.0,1,1,1,-21154,365243,2.0
1,1,1,0,135000.0,1,1,1,-14618,-780,2.0
1,0,1,0,202500.0,3,1,1,-11102,-1998,2.0
1,0,1,0,225000.0,3,1,1,-11184,-2241,2.0
1,1,1,2,405000.0,3,1,1,-18274,-1937,4.0
0,1,0,0,153000.0,1,1,1,-18714,-3702,2.0
0,1,1,1,225000.0,1,1,1,-18020,-1756,3.0
0,1,1,0,157500.0,1,1,1,-16955,-3824,2.0
0,1,1,0,436500.0,3,1,1,-21392,-5529,2.0
0,1,1,0,135000.0,1,2,1,-14152,-4313,1.0
1,1,0,1,292500.0,1,2,5,-14198,-446,2.0
0,1,1,1,112500.0,1,1,2,-19270,-1876,3.0
1,0,1,0,75150.0,2,1,1,-21233,365243,2.0
1,0,1,0,292500.0,1,0,1,-14751,-1207,2.0
0,1,1,0,202500.0,3,1,1,-23031,365243,2.0
1,0,1,0,112500.0,1,3,1,-17758,-4678,1.0
1,0,1,0,135000.0,1,1,1,-18584,-1664,2.0
1,0,1,0,247500.0,1,1,1,-16267,365243,2.0
1,1,0,0,90000.0,1,1,2,-17771,-1603,2.0
1,0,0,0,162000.0,1,1,1,-15731,-8816,2.0
1,0,1,0,126000.0,1,4,1,-23036,365243,1.0
1,0,1,0,157500.0,1,1,1,-21015,-1572,2.0
1,0,0,2,247500.0,1,1,1,-17588,-1907,4.0
1,0,1,0,126000.0,3,1,1,-19240,-4951,2.0
1,0,1,1,202500.0,1,1,1,-16180,-9426,3.0
1,0,1,0,67500.0,1,4,2,-22832,365243,1.0
1,0,1,0,90000.0,3,0,1,-15524,-5316,2.0
0,1,1,0,211500.0,3,1,1,-14768,-1421,2.0
1,0,1,1,225000.0,1,3,2,-15180,-3003,2.0
1,0,1,0,81000.0,1,1,1,-22745,365243,2.0
1,0,1,0,225000.0,1,0,1,-20310,-1360,2.0
1,0,1,0,130500.0,3,4,1,-23712,365243,1.0
1,0,1,0,202500.0,1,2,1,-12949,-2913,1.0
1,1,1,0,112500.0,1,1,1,-19783,-2607,2.0
0,0,1,0,225000.0,1,0,1,-8298,-690,2.0
1,0,1,0,202500.0,2,1,1,-10416,-2486,2.0
1,0,1,2,112500.0,1,1,1,-10720,-537,4.0
0,1,1,1,121500.0,3,1,1,-14619,-5438,3.0
0,1,1,0,180000.0,2,1,1,-9926,-172,2.0
0,0,1,2,135000.0,1,3,1,-15936,-1452,3.0
1,1,0,0,315000.0,1,1,1,-18036,-1633,2.0
1,0,1,2,90000.0,1,1,0,-10221,-629,4.0
1,0,1,1,202500.0,3,1,1,-18587,-172,3.0
1,1,1,2,90000.0,1,1,1,-14813,-1511,4.0
1,0,1,0,211500.0,1,1,1,-19535,-7021,2.0
0,0,1,0,135000.0,1,1,1,-16400,-2182,2.0
1,0,1,0,180000.0,1,0,1,-19309,-3794,2.0
1,0,1,1,157500.0,3,1,1,-11546,-1146,3.0
1,0,0,0,175500.0,1,1,1,-21661,-415,2.0
1,0,1,0,175500.0,1,1,1,-17603,-629,2.0
1,1,1,2,247500.0,1,1,1,-11681,-81,4.0
1,0,1,0,81000.0,1,2,1,-16046,-5316,1.0
0,1,1,1,135000.0,1,1,1,-10992,-2607,3.0
1,0,1,0,180000.0,3,1,1,-15259,-3125,2.0
1,1,1,0,112500.0,1,1,1,-10553,-964,2.0
1,0,0,0,45000.0,1,1,1,-22374,365243,2.0
0,0,1,1,202500.0,1,1,1,-16090,-1756,3.0
0,1,1,2,247500.0,1,1,1,-11677,-81,4.0
1,1,1,0,139500.0,1,1,1,-16903,-1621,2.0
1,0,1,0,90000.0,1,4,1,-20326,365243,1.0
1,0,1,0,135000.0,3,1,1,-24278,365243,2.0
1,0,0,1,67500.0,1,0,3,-10186,-2564,3.0
0,1,1,0,135000.0,1,2,1,-18214,-829,1.0
1,1,1,0,67500.0,1,1,1,-14598,-280,2.0
0,0,1,0,157500.0,1,1,1,-20352,-2625,2.0
1,0,1,0,112500.0,1,0,1,-22939,365243,2.0
1,0,1,0,270000.0,1,3,1,-23142,-10083,1.0
1,0,1,0,90000.0,1,1,1,-11391,-3567,2.0
1,0,0,1,135000.0,3,1,1,-11195,-402,3.0
0,0,1,2,121500.0,1,1,3,-13361,-3051,4.0
1,1,1,0,112500.0,1,0,5,-18579,-890,2.0
1,1,1,0,135000.0,1,1,1,-20204,-2259,2.0
1,0,1,0,112500.0,0,1,1,-21616,365243,2.0
1,0,1,0,90000.0,1,4,1,-19504,-9199,1.0
1,0,1,0,90000.0,1,2,1,-18115,-6338,1.0
1,0,1,0,270000.0,1,2,1,-18205,-190,1.0
1,0,1,0,58500.0,1,1,1,-14480,-6734,2.0
1,0,1,0,67500.0,1,3,1,-20588,365243,1.0
1,0,1,2,90000.0,3,1,1,-12082,-3324,4.0
0,1,1,0,90000.0,1,1,1,-21472,-1741,2.0
0,1,1,0,67500.0,1,1,1,-18072,365243,2.0
1,0,0,0,135000.0,1,1,1,-24645,365243,2.0
0,1,1,1,180000.0,1,1,1,-14000,-767,3.0
1,1,1,0,137700.0,1,1,1,-20701,-10476,2.0
0,1,1,1,135000.0,3,3,1,-14309,-5943,2.0
1,1,0,0,81000.0,1,1,1,-16311,-737,2.0
1,0,1,0,117000.0,1,1,1,-14320,-2594,2.0
0,0,1,0,270000.0,1,2,1,-24044,365243,1.0
1,0,1,0,157500.0,1,1,1,-24174,365243,2.0
0,0,1,0,202500.0,3,1,1,-12557,-2441,2.0
1,0,1,0,144000.0,1,0,1,-21955,-980,2.0
1,0,1,0,193500.0,1,4,2,-23116,365243,1.0
0,1,1,0,315000.0,1,1,1,-10299,-249,2.0
0,1,0,1,121500.0,1,1,1,-10381,-494,3.0
0,0,1,1,81000.0,1,1,1,-12878,-1286,3.0
0,1,1,0,225000.0,3,1,1,-22630,365243,2.0
0,0,1,0,72000.0,0,1,1,-22358,365243,2.0
1,1,1,0,90000.0,1,0,1,-19749,-7707,2.0
1,0,0,0,67500.0,1,1,1,-23642,365243,2.0
1,1,1,0,157500.0,1,2,1,-13946,-1590,1.0
1,1,1,0,112500.0,3,2,1,-9936,-1833,1.0
0,1,1,0,135000.0,1,1,1,-21270,365243,2.0
1,0,1,0,81000.0,1,1,1,-11647,-249,2.0
1,1,1,0,180000.0,1,1,1,-17837,-1894,2.0
1,0,1,1,90000.0,1,1,1,-19119,365243,3.0
1,0,1,0,67500.0,1,1,1,-18870,-1894,2.0
1,0,1,0,112500.0,1,1,1,-14907,-433,2.0
0,1,1,2,180000.0,3,1,1,-15253,-1376,4.0
1,1,0,0,180000.0,2,2,1,-22103,365243,1.0
1,0,1,0,157500.0,1,4,1,-21650,365243,1.0
0,1,1,0,157500.0,3,1,1,-13615,-676,2.0
1,0,1,0,247500.0,1,1,1,-17106,-8438,2.0
1,0,1,0,83250.0,1,0,1,-17103,365243,2.0
0,1,1,0,225000.0,1,1,5,-14879,-6703,2.0
1,0,1,0,157500.0,1,1,1,-17859,-859,2.0
1,0,0,0,112500.0,1,3,1,-24551,365243,1.0
1,0,1,0,67500.0,1,3,1,-21607,365243,1.0
1,0,1,1,112500.0,1,1,1,-15300,-6855,3.0
1,0,1,2,90000.0,1,0,1,-14737,-859,4.0
1,0,1,1,315000.0,3,1,1,-13102,-1401,3.0
1,0,1,1,225000.0,3,2,1,-19926,-275,2.0
1,0,1,0,108000.0,3,1,1,-19441,-8157,2.0
0,0,1,0,207000.0,1,1,1,-8420,-609,2.0
1,0,1,0,189000.0,1,4,1,-18498,-2009,1.0
1,0,1,2,90000.0,1,1,1,-15450,-1310,4.0
1,1,1,1,247500.0,1,1,1,-13290,-1917,3.0
0,1,1,0,180000.0,1,1,1,-18066,365243,2.0
1,0,0,0,234000.0,1,1,2,-16250,-2282,2.0
1,0,1,0,180000.0,3,2,1,-17420,-2070,1.0
1,1,1,0,270000.0,1,0,2,-22061,365243,2.0
1,0,1,0,157500.0,1,4,1,-21871,365243,1.0
1,1,1,0,207000.0,1,1,1,-23066,365243,2.0
1,1,1,0,112500.0,1,1,1,-17561,-5388,2.0
0,0,1,0,162000.0,1,1,1,-14952,-364,2.0
0,0,1,1,135000.0,1,1,1,-11650,-426,3.0
1,0,0,1,67500.0,1,1,1,-14412,-7276,3.0
1,0,1,0,81000.0,1,1,1,-19881,-9526,2.0
1,1,0,0,180000.0,1,1,1,-8637,-852,2.0
1,0,0,0,54000.0,1,2,1,-20727,365243,1.0
0,0,1,0,157500.0,1,2,1,-8360,-244,1.0
1,1,1,0,193500.0,1,1,1,-23119,365243,2.0
0,1,1,0,225000.0,1,1,1,-13643,-395,2.0
0,1,0,0,112500.0,1,2,4,-10270,-1766,1.0
1,0,1,0,202500.0,1,1,1,-19919,-1460,2.0
0,0,1,0,157500.0,1,1,1,-23391,365243,2.0
1,0,1,0,337500.0,1,1,1,-15326,-5296,2.0
1,0,1,0,225000.0,1,1,1,-14071,-548,2.0
0,0,0,0,112500.0,1,1,1,-22246,365243,2.0
1,0,0,2,81000.0,1,1,3,-13053,-2587,4.0
0,0,1,0,247500.0,3,2,1,-12605,-1218,1.0
0,1,1,0,292500.0,1,1,1,-14283,-2466,2.0
1,0,1,0,135000.0,1,1,1,-11311,-2101,2.0
0,0,1,0,90000.0,1,2,1,-10203,-91,1.0
1,0,1,0,157500.0,1,1,1,-19684,-3105,2.0
1,0,1,0,135000.0,1,2,1,-10802,-183,1.0
0,1,0,0,135000.0,1,2,1,-16763,-3743,1.0
1,0,0,0,45000.0,1,1,1,-21316,-4079,2.0
1,0,0,0,45000.0,1,3,1,-20363,365243,1.0
1,0,1,1,90000.0,1,1,1,-16827,-7792,3.0
1,1,0,0,180000.0,1,1,2,-19176,-760,2.0
1,0,1,0,112500.0,1,3,1,-13179,-1340,1.0
0,0,1,1,135000.0,1,1,1,-15295,-122,3.0
0,1,0,0,360000.0,2,1,1,-9397,-2466,2.0
1,0,0,1,135000.0,0,0,3,-11242,-91,3.0
1,1,0,0,270000.0,2,4,2,-16113,-1310,1.0
1,0,1,0,157500.0,1,0,1,-15375,-1613,2.0
1,0,1,0,112500.0,1,1,1,-17482,-517,2.0
1,1,1,0,405000.0,1,0,1,-12236,-3774,2.0
1,1,1,0,157500.0,3,1,1,-10340,-1401,2.0
1,0,1,0,99000.0,1,1,1,-24057,365243,2.0
0,1,1,0,135000.0,1,1,1,-22887,365243,2.0
1,1,0,1,252000.0,1,1,1,-13536,-2862,3.0
1,0,1,0,90000.0,1,4,1,-23041,365243,1.0
0,1,0,1,135000.0,1,1,1,-18884,-3896,3.0
0,0,0,0,202500.0,1,1,3,-17045,-2040,2.0
1,0,1,0,292500.0,3,1,1,-11361,-1079,2.0
1,0,0,1,135000.0,1,0,1,-11934,-1780,3.0
0,1,1,0,315000.0,3,1,1,-15225,-1476,2.0
1,1,1,1,81000.0,1,1,1,-10037,-1476,3.0
0,1,1,1,202500.0,1,1,1,-8447,-288,3.0
1,0,0,0,135000.0,1,1,1,-18955,-196,2.0
0,1,1,0,270000.0,1,1,1,-17283,-2053,2.0
0,1,1,0,180000.0,1,2,3,-8519,-439,1.0
1,1,1,0,72000.0,3,1,1,-16793,-74,2.0
1,0,1,0,207000.0,1,2,3,-10911,-166,1.0
0,1,1,0,247500.0,1,1,1,-12037,-470,2.0
1,0,1,0,202500.0,2,3,1,-15035,-1110,1.0
0,1,1,0,180000.0,2,2,1,-10202,-1292,1.0
1,0,1,1,157500.0,1,1,1,-10726,-804,3.0
1,0,1,0,360000.0,1,1,1,-19733,-6375,2.0
1,1,1,3,315000.0,3,1,4,-14135,-926,5.0
1,0,1,0,225000.0,1,1,1,-20307,-1657,2.0
1,0,1,0,135000.0,1,1,1,-13527,-319,2.0
0,1,1,0,225000.0,3,1,1,-12266,-1262,2.0
1,0,1,0,90000.0,1,2,1,-23764,365243,1.0
0,0,1,0,135000.0,1,4,1,-20846,365243,1.0
1,0,1,0,234000.0,3,1,1,-10790,-592,2.0
1,0,1,0,175500.0,1,1,1,-16208,-1170,2.0
1,0,1,1,202500.0,1,0,1,-16526,-1049,3.0
0,0,1,0,211500.0,3,1,1,-19329,-1292,2.0
1,1,1,0,184500.0,1,1,1,-13209,-3575,2.0
1,0,1,0,112500.0,3,2,1,-23291,365243,1.0
1,0,0,1,225000.0,1,0,5,-11787,-2206,3.0
0,1,1,0,180000.0,3,2,1,-8573,-1110,1.0
1,1,1,0,315000.0,3,1,1,-14856,-1231,2.0
1,0,1,0,135000.0,3,1,1,-23055,365243,2.0
0,1,1,1,202500.0,3,1,1,-13927,-380,3.0
0,0,1,0,135000.0,1,1,1,-23003,365243,2.0
1,0,1,0,157500.0,1,2,1,-8776,-349,1.0
0,1,1,0,315000.0,3,1,1,-13038,-1566,2.0
1,0,1,0,112500.0,1,1,5,-14972,-3575,2.0
0,0,1,1,157500.0,1,1,3,-14615,-74,3.0
1,0,1,1,135000.0,1,0,1,-16912,-1535,3.0
0,0,1,0,360000.0,1,1,1,-13037,-1262,2.0
1,0,1,0,112500.0,1,1,1,-18200,-500,2.0
0,1,0,2,180000.0,1,1,1,-17704,-745,4.0
0,1,0,0,180000.0,1,1,1,-15289,-7106,2.0
0,1,0,1,157500.0,1,1,3,-13920,-227,3.0
1,1,1,0,90000.0,3,1,1,-17178,-5493,2.0
1,0,1,0,108000.0,3,1,1,-20195,-1231,2.0
1,0,1,0,166500.0,1,1,1,-21739,365243,2.0
1,0,1,0,216000.0,1,0,1,-21968,365243,2.0
1,1,1,0,238500.0,1,3,1,-10876,-1170,1.0
0,1,1,0,112500.0,1,2,1,-9102,-1079,1.0
0,1,1,0,225000.0,1,1,1,-11224,-1384,2.0
0,1,1,0,157500.0,3,1,1,-11352,-653,2.0
0,0,1,0,450000.0,1,1,1,-11233,-531,2.0
1,0,1,0,148500.0,1,1,1,-18885,-4763,2.0
1,1,1,3,135000.0,1,1,1,-12607,-1810,5.0
1,1,1,0,189000.0,1,1,1,-17804,-6770,2.0
1,0,1,0,211500.0,3,2,1,-8939,-1049,1.0
1,0,1,2,171000.0,3,1,1,-12139,-1170,4.0
1,1,1,0,247500.0,1,1,1,-14212,-3636,2.0
1,0,1,1,202500.0,1,0,1,-10871,-1049,3.0
1,0,1,0,157500.0,1,3,2,-23062,-13529,1.0
1,0,1,1,198000.0,2,1,1,-11715,-2022,3.0
1,0,0,0,270000.0,3,0,1,-14157,-714,2.0
0,0,1,2,99000.0,1,1,1,-11755,-2479,4.0
0,1,0,1,135000.0,1,1,1,-17977,-2845,3.0
1,0,1,1,90000.0,1,1,1,-12389,-5187,3.0
0,1,1,0,135000.0,1,2,1,-18398,-1110,1.0
1,1,1,0,270000.0,3,1,2,-12059,-1170,2.0
0,1,1,0,247500.0,1,1,1,-12557,-684,2.0
0,0,0,0,202500.0,3,1,1,-8050,-865,2.0
0,1,1,0,247500.0,1,2,1,-10773,-1139,1.0
1,0,1,0,157500.0,1,1,1,-18106,-4975,2.0
1,1,1,1,180000.0,3,1,1,-11387,-1049,3.0
1,1,1,0,202500.0,1,1,1,-19731,-3392,2.0
1,0,1,1,105750.0,1,1,1,-15629,-8932,3.0
1,0,0,0,90000.0,1,0,1,-14670,-926,2.0
1,1,0,2,58500.0,3,1,1,-10073,-2114,4.0
1,1,1,0,337500.0,3,0,1,-15037,-1841,2.0
1,0,1,0,112500.0,1,0,1,-11424,-3453,2.0
0,1,0,2,450000.0,1,1,1,-13500,-1504,4.0
1,0,1,0,202500.0,1,1,1,-15365,-1415,2.0
1,1,1,0,157500.0,3,1,1,-16259,-380,2.0
1,0,1,0,171000.0,1,1,1,-18965,-684,2.0
1,0,1,0,112500.0,1,2,1,-8200,-592,1.0
1,0,1,0,157500.0,1,1,1,-20035,-2784,2.0
1,1,1,1,135000.0,3,0,3,-10957,-896,3.0
0,0,1,0,144000.0,1,1,1,-15617,-258,2.0
1,1,1,1,427500.0,1,1,1,-11375,-1810,3.0
1,0,1,0,135000.0,2,0,1,-11561,-288,2.0
1,1,1,1,90000.0,1,1,1,-10282,-1384,3.0
1,0,1,0,405000.0,1,4,1,-20505,365243,1.0
1,1,1,1,193500.0,1,2,1,-14112,365243,2.0
0,1,1,2,202500.0,3,1,1,-15652,-3302,4.0
0,1,1,0,315000.0,1,2,1,-15377,-4398,1.0
0,1,0,1,135000.0,1,1,1,-11262,-1384,3.0
1,0,0,0,90000.0,1,2,1,-9065,-865,1.0
1,1,1,0,180000.0,1,0,1,-17683,-1231,2.0
1,1,1,0,175500.0,1,1,1,-16962,-1079,2.0
1,0,1,0,112500.0,1,1,1,-12050,-653,2.0
1,0,1,0,117000.0,1,1,1,-12695,-1810,2.0
0,1,1,1,225000.0,1,0,1,-10049,-1201,3.0
1,0,1,0,202500.0,3,3,1,-20083,-2784,1.0
