Month,Day,Year,Hour,Minute,Time,Sun House,Moon House,Mercury House,Venus House,Mars House,Jupiter House,Saturn House,Uranus House,Neptune House
2,12,1854,12,14,734,10,3,10,11,4,8,1,12,10
2,12,1854,1,53,113,3,9,3,4,10,2,6,5,4
2,12,1854,18,7,1087,7,12,7,8,1,5,10,9,7
2,12,1854,14,8,848,9,2,9,10,3,7,12,11,9
2,12,1854,21,12,1272,5,11,5,6,12,4,8,8,6
2,12,1854,7,48,468,12,6,12,1,7,11,3,2,1
2,12,1854,5,3,303,1,7,2,2,8,12,4,4,2
2,12,1854,5,24,324,1,7,1,2,8,12,4,4,2
2,12,1854,12,42,762,10,3,10,10,4,8,12,12,10
2,12,1854,19,24,1164,6,12,6,7,1,5,9,9,7
2,12,1854,0,13,13,4,9,4,5,10,3,7,6,4
2,12,1854,14,9,849,9,2,9,10,3,7,12,11,9
10,8,1854,17,50,1070,7,2,7,6,8,10,3,2,12
10,8,1854,8,11,491,12,6,12,11,1,3,8,7,5
10,8,1854,19,33,1173,6,1,6,5,7,9,2,1,11
10,8,1854,5,31,331,1,8,2,12,2,4,9,8,6
10,8,1854,21,8,1268,5,12,6,5,6,8,1,12,10
10,8,1854,16,25,985,7,2,8,7,9,11,3,2,1
10,8,1854,21,27,1287,5,12,5,4,6,8,1,12,10
10,8,1854,23,10,1390,4,11,5,4,5,7,12,11,9
10,8,1854,3,50,230,2,8,2,1,3,5,10,9,7
10,8,1854,13,18,798,9,4,10,9,10,12,5,4,2
10,8,1854,7,10,430,12,7,1,12,2,3,8,7,5
10,8,1854,14,25,865,8,3,9,8,10,12,5,3,2
12,2,1854,19,11,1151,6,11,5,6,7,8,12,11,9
12,2,1854,6,35,395,1,5,12,12,2,2,7,6,4
12,2,1854,2,59,179,2,7,2,2,3,4,8,7,5
12,2,1854,5,35,335,1,6,12,1,2,3,7,6,4
12,2,1854,18,55,1135,6,11,5,6,7,8,12,11,9
12,2,1854,19,45,1185,6,11,5,6,7,7,12,11,9
12,2,1854,12,19,739,10,3,9,9,11,11,4,3,1
12,2,1854,2,50,170,2,7,2,2,3,4,8,7,5
12,2,1854,18,50,1130,6,11,5,6,7,8,12,11,9
12,2,1854,13,0,780,9,2,8,9,10,11,3,2,12
12,2,1854,0,1,1,4,9,3,4,5,5,10,9,7
12,2,1854,12,17,737,10,3,9,9,11,11,4,3,1
7,15,1854,10,17,617,11,7,11,9,1,5,9,8,6
7,15,1854,22,50,1370,4,1,5,3,7,10,3,2,12
7,15,1854,5,6,306,1,9,2,12,4,7,12,11,9
7,15,1854,16,32,992,8,4,8,6,10,2,6,5,3
7,15,1854,11,58,718,10,6,11,9,12,4,8,8,6
7,15,1854,12,48,768,9,6,10,8,12,3,8,7,5
7,15,1854,10,51,651,10,7,11,9,1,4,9,8,6
7,15,1854,19,48,1188,6,2,7,5,8,12,4,4,2
7,15,1854,7,12,432,12,8,1,11,3,6,11,10,8
7,15,1854,21,1,1261,5,2,6,4,8,11,4,3,1
7,15,1854,10,36,636,10,7,11,9,1,4,9,8,6
7,15,1854,4,47,287,1,10,2,12,4,7,12,11,9
5,19,1854,21,33,1293,5,2,5,3,8,1,5,5,3
5,19,1854,21,26,1286,5,2,5,4,8,1,5,5,3
5,19,1854,21,53,1313,5,2,4,3,8,1,5,4,3
5,19,1854,6,17,377,12,10,12,11,4,9,1,12,10
5,19,1854,2,41,161,2,11,2,1,6,11,3,2,12
5,19,1854,0,10,10,4,1,3,2,7,12,4,3,1
5,19,1854,17,50,1070,7,4,7,5,10,3,7,6,5
5,19,1854,5,13,313,1,10,1,12,5,9,1,1,11
5,19,1854,11,10,670,10,7,10,9,2,6,10,10,8
5,19,1854,17,42,1062,7,4,7,5,10,3,7,7,5
5,19,1854,16,0,960,8,5,7,6,11,4,8,7,5
5,19,1854,13,32,812,9,6,9,8,12,5,9,9,7
8,15,1854,22,53,1373,4,1,4,3,6,9,2,1,11
8,15,1854,9,36,576,11,8,10,10,1,4,9,8,6
8,15,1854,14,42,882,8,5,8,8,10,1,6,5,3
8,15,1854,5,6,306,1,10,1,12,3,6,11,10,8
8,15,1854,3,13,193,2,11,1,1,4,7,12,11,9
8,15,1854,7,12,432,12,9,12,11,2,5,10,9,7
8,15,1854,22,23,1343,5,1,4,4,6,9,2,1,11
8,15,1854,9,25,565,11,8,10,10,1,4,9,8,6
8,15,1854,17,54,1074,7,4,6,6,9,12,5,4,2
8,15,1854,5,1,301,1,10,1,12,3,6,11,10,8
8,15,1854,15,18,918,8,5,8,7,10,1,6,5,3
8,15,1854,4,45,285,1,10,1,12,3,6,11,10,8
4,11,1854,22,36,1356,4,10,4,3,9,2,6,5,3
4,11,1854,4,37,277,1,7,1,12,6,11,3,2,12
4,11,1854,21,20,1280,5,10,4,4,9,2,7,6,4
4,11,1854,14,30,870,9,2,8,7,1,6,10,9,7
4,11,1854,14,26,866,9,2,8,7,1,6,10,9,7
4,11,1854,18,37,1117,7,12,6,5,11,4,8,7,5
4,11,1854,3,53,233,2,7,1,1,6,11,3,2,1
4,11,1854,19,1,1141,6,12,5,5,11,4,8,7,5
4,11,1854,3,32,212,2,7,1,1,6,11,3,3,1
4,11,1854,9,23,563,11,4,10,10,3,8,12,12,10
4,11,1854,17,1,1021,7,1,6,6,12,4,9,8,6
4,11,1854,4,55,295,1,6,1,12,6,11,3,2,12
3,11,1854,0,0,0,4,8,4,3,9,2,6,5,4
3,11,1854,6,56,416,12,5,1,12,6,11,2,2,12
3,11,1854,14,50,890,8,1,9,8,2,6,10,10,8
3,11,1854,19,58,1198,6,11,6,5,11,4,8,7,6
3,11,1854,23,7,1387,4,9,5,4,10,2,7,6,4
3,11,1854,9,12,552,11,4,12,11,5,9,1,1,11
3,11,1854,19,6,1146,6,11,7,6,12,4,8,8,6
3,11,1854,19,17,1157,6,11,7,6,12,4,8,8,6
3,11,1854,3,3,183,2,7,3,2,8,1,4,4,2
3,11,1854,5,46,346,1,6,1,1,7,11,3,2,1
3,11,1854,3,12,192,2,7,3,2,8,1,4,4,2
3,11,1854,9,20,560,11,4,12,11,5,9,1,1,11
9,28,1854,20,40,1240,5,8,6,5,7,9,2,1,11
9,28,1854,14,40,880,8,11,9,8,10,12,5,4,2
9,28,1854,17,39,1059,7,9,7,6,8,10,3,2,12
9,28,1854,6,13,373,1,3,1,12,2,4,9,8,6
9,28,1854,19,24,1164,6,8,6,5,7,9,2,1,11
9,28,1854,14,25,865,8,11,9,8,10,12,5,4,2
9,28,1854,6,3,363,1,3,1,12,2,4,9,8,6
9,28,1854,7,16,436,12,2,12,11,2,4,8,7,5
9,28,1854,13,4,784,9,12,10,9,11,1,6,5,3
9,28,1854,2,58,178,2,4,3,2,4,6,10,10,8
9,28,1854,6,54,414,12,3,1,12,2,4,9,8,6
9,28,1854,19,26,1166,6,8,6,5,7,9,2,1,11
2,22,1854,8,59,539,11,9,12,12,6,10,2,1,12
2,22,1854,3,3,183,2,12,3,3,9,1,5,4,3
2,22,1854,8,54,534,11,9,12,12,6,10,2,1,12
2,22,1854,0,54,54,3,1,4,4,10,2,6,6,4
2,22,1854,7,56,476,12,10,12,12,6,10,2,2,12
2,22,1854,18,48,1128,6,4,7,7,1,5,9,9,7
2,22,1854,22,5,1325,5,3,5,5,11,3,8,7,5
2,22,1854,0,56,56,3,1,4,4,10,2,6,6,4
2,22,1854,14,36,876,9,6,9,9,3,7,11,11,9
2,22,1854,16,49,1009,7,5,8,8,2,6,10,10,8
2,22,1854,18,51,1131,6,4,7,7,1,5,9,9,7
2,22,1854,21,45,1305,5,3,5,5,11,3,8,7,5
3,9,1854,9,28,568,11,3,12,11,5,9,1,1,11
3,9,1854,3,12,192,2,6,3,2,8,1,4,4,2
3,9,1854,5,39,339,1,5,2,1,7,11,3,3,1
3,9,1854,23,10,1390,4,8,5,4,10,2,7,6,4
3,9,1854,13,7,787,9,1,10,9,3,7,11,11,9
3,9,1854,8,55,535,11,3,12,11,5,10,1,1,11
3,9,1854,22,39,1359,5,9,5,4,10,3,7,6,4
3,9,1854,7,12,432,12,4,1,12,6,10,2,2,12
3,9,1854,18,50,1130,6,10,7,6,12,4,9,8,6
3,9,1854,12,15,735,10,2,10,9,3,8,12,11,10
3,9,1854,4,24,264,2,6,2,1,7,12,4,3,2
3,9,1854,6,3,363,1,5,1,12,6,11,3,2,1
10,26,1854,6,12,372,1,2,1,12,2,3,8,7,5
10,26,1854,2,13,133,3,4,3,2,4,5,10,9,7
10,26,1854,6,2,362,1,3,1,12,2,3,8,7,5
10,26,1854,23,14,1394,4,6,5,4,5,7,11,10,8
10,26,1854,13,15,795,9,11,10,9,10,12,5,3,2
10,26,1854,22,10,1330,5,7,5,4,6,7,12,11,9
10,26,1854,0,7,7,4,5,4,3,5,6,11,10,8
10,26,1854,8,18,498,12,1,12,11,1,2,7,6,4
10,26,1854,20,35,1235,5,7,6,5,6,8,1,12,10
10,26,1854,6,59,419,12,2,1,12,2,3,8,7,5
10,26,1854,2,8,128,3,4,3,2,4,5,10,9,7
10,26,1854,22,31,1351,4,6,5,4,6,7,12,11,9
9,8,1854,11,44,704,10,4,10,9,12,2,7,6,4
9,8,1854,8,23,503,12,6,11,11,1,4,9,8,6
9,8,1854,16,52,1012,7,2,7,7,9,12,4,3,1
9,8,1854,0,27,27,4,10,3,3,5,8,12,11,10
9,8,1854,4,36,276,1,8,1,1,3,5,10,9,7
9,8,1854,13,26,806,9,4,9,8,11,1,6,5,3
9,8,1854,14,31,871,9,3,8,8,10,1,6,4,2
9,8,1854,13,46,826,9,3,9,8,11,1,6,5,3
9,8,1854,5,56,356,1,7,1,12,2,5,10,9,7
9,8,1854,23,43,1423,4,11,4,3,5,8,1,12,10
9,8,1854,18,51,1131,6,1,6,6,8,10,3,2,12
9,8,1854,5,52,352,1,7,1,12,2,5,10,9,7
2,1,1854,18,5,1085,7,8,7,8,2,6,10,10,8
2,1,1854,6,33,393,1,2,1,2,8,12,4,3,2
2,1,1854,7,9,429,12,2,12,1,7,11,4,3,1
2,1,1854,14,6,846,9,10,9,10,4,8,12,11,10
2,1,1854,2,55,175,2,4,2,4,10,2,6,5,3
2,1,1854,9,29,569,11,1,11,12,6,10,2,2,12
2,1,1854,3,19,199,2,4,2,3,9,1,6,5,3
2,1,1854,4,25,265,2,3,2,3,9,1,5,4,3
2,1,1854,4,21,261,2,3,2,3,9,1,5,4,3
2,1,1854,0,25,25,4,5,3,5,11,3,7,7,5
2,1,1854,21,20,1280,5,7,5,6,12,4,9,8,6
2,1,1854,17,28,1048,7,9,7,8,2,6,10,10,8
6,11,1854,20,38,1238,6,12,6,4,8,1,5,4,2
6,11,1854,15,52,952,8,2,8,6,11,3,7,7,5
6,11,1854,1,39,99,3,9,3,1,6,10,2,2,12
6,11,1854,17,52,1072,7,1,8,5,10,2,7,6,4
6,11,1854,0,13,13,4,10,4,2,7,11,3,2,1
6,11,1854,5,34,334,1,7,1,11,4,8,12,12,10
6,11,1854,2,56,176,2,8,3,1,5,10,2,1,11
6,11,1854,10,7,607,11,5,11,9,2,6,10,9,8
6,11,1854,5,38,338,1,7,1,11,4,8,12,12,10
6,11,1854,6,43,403,12,6,1,11,3,8,12,11,9
6,11,1854,15,4,904,8,2,9,7,11,4,8,7,5
6,11,1854,20,22,1222,6,12,6,4,9,1,5,4,3
3,31,1854,8,10,490,12,1,11,11,4,9,1,1,11
3,31,1854,1,31,91,3,4,3,2,8,1,5,4,2
3,31,1854,15,49,949,8,9,7,7,1,5,9,9,7
3,31,1854,8,32,512,12,12,11,10,4,9,1,12,11
3,31,1854,19,47,1187,6,7,5,5,11,3,8,7,5
3,31,1854,19,55,1195,6,7,5,5,11,3,8,7,5
3,31,1854,13,53,833,9,10,8,8,2,6,10,10,8
3,31,1854,20,33,1233,6,7,5,4,10,3,7,7,5
3,31,1854,4,9,249,2,3,1,1,7,11,3,3,1
3,31,1854,21,29,1289,5,6,5,4,10,3,7,6,4
3,31,1854,8,45,525,11,12,11,10,4,9,1,12,11
3,31,1854,16,49,1009,7,8,7,6,12,5,9,8,7
4,11,1854,17,16,1036,7,12,6,6,11,4,8,8,6
4,11,1854,0,23,23,4,9,3,2,8,1,5,4,2
4,11,1854,20,37,1237,6,11,5,4,10,3,7,6,4
4,11,1854,6,19,379,1,6,12,11,5,10,2,1,12
4,11,1854,15,28,928,8,1,7,7,12,5,9,9,7
4,11,1854,21,1,1261,5,11,4,4,10,3,7,6,4
4,11,1854,2,22,142,3,8,2,1,7,12,4,3,2
4,11,1854,11,9,669,10,3,9,9,3,7,11,11,9
4,11,1854,7,28,448,12,5,11,11,4,9,1,1,11
4,11,1854,15,50,950,8,1,7,7,12,5,9,9,7
4,11,1854,0,32,32,4,9,3,2,8,1,5,4,2
4,11,1854,14,5,845,9,2,8,7,1,6,10,9,8
5,15,1854,7,2,422,12,7,12,11,4,8,12,12,10
5,15,1854,20,49,1249,5,1,5,4,9,2,6,5,3
5,15,1854,16,11,971,8,3,7,6,11,4,8,7,5
5,15,1854,12,47,767,9,5,9,8,1,5,10,9,7
5,15,1854,3,52,232,2,9,1,12,5,10,2,1,12
5,15,1854,8,47,527,11,6,11,10,3,7,12,11,9
5,15,1854,7,33,453,12,7,11,10,3,8,12,12,10
5,15,1854,18,16,1096,7,2,6,5,10,3,7,6,4
5,15,1854,11,20,680,10,5,10,9,2,6,10,10,8
5,15,1854,7,12,432,12,7,12,11,4,8,12,12,10
5,15,1854,14,36,876,8,4,8,7,12,5,9,8,6
5,15,1854,2,24,144,2,10,2,1,6,11,3,2,12
6,26,1854,19,33,1173,6,7,7,5,9,1,5,4,2
6,26,1854,16,18,978,8,8,9,6,10,2,7,6,4
6,26,1854,6,46,406,12,12,1,11,3,7,11,11,9
6,26,1854,10,1,601,11,11,12,9,1,5,10,9,7
6,26,1854,7,44,464,12,12,1,10,3,6,11,10,8
6,26,1854,4,49,289,1,1,2,12,4,8,12,12,10
6,26,1854,20,21,1221,6,6,7,4,8,1,5,4,2
6,26,1854,17,42,1062,7,7,8,6,10,2,6,5,3
6,26,1854,9,49,589,11,11,12,9,1,6,10,9,7
6,26,1854,9,48,588,11,11,12,9,2,6,10,9,7
6,26,1854,16,2,962,8,8,9,6,10,3,7,6,4
6,26,1854,6,11,371,1,1,1,11,3,7,12,11,9
6,16,1854,12,46,766,9,6,10,8,12,4,9,8,6
6,16,1854,7,1,421,12,9,1,11,3,7,12,11,9
6,16,1854,14,56,896,8,5,9,7,11,3,8,7,5
6,16,1854,8,11,491,12,8,12,10,2,7,11,10,8
6,16,1854,3,5,185,2,11,3,1,5,9,2,1,11
6,16,1854,18,55,1135,7,3,7,5,9,2,6,5,3
6,16,1854,17,1,1021,7,4,8,6,10,2,7,6,4
6,16,1854,5,11,311,1,10,2,12,4,8,12,12,10
6,16,1854,22,44,1364,4,1,5,3,7,12,4,3,1
6,16,1854,8,36,516,11,8,12,10,2,6,11,10,8
6,16,1854,21,10,1270,5,2,6,4,8,12,5,4,2
6,16,1854,0,49,49,3,12,4,2,6,11,3,2,12
8,14,1854,23,26,1406,4,12,3,3,6,9,2,1,11
8,14,1854,5,48,348,1,9,12,12,3,6,10,10,8
8,14,1854,10,9,609,11,7,10,10,1,4,8,8,5
8,14,1854,18,21,1101,7,3,6,6,8,12,4,3,1
8,14,1854,20,35,1235,6,2,5,5,7,10,3,2,12
8,14,1854,5,36,336,1,9,12,12,3,6,11,10,8
8,14,1854,5,22,322,1,9,12,12,3,6,11,10,8
8,14,1854,12,6,726,10,6,9,9,12,3,8,7,5
8,14,1854,5,23,323,1,9,12,12,3,6,11,10,8
8,14,1854,18,38,1118,7,3,6,6,8,12,4,3,1
8,14,1854,7,7,427,12,9,12,11,2,5,10,9,7
8,14,1854,8,22,502,12,8,11,11,2,4,9,8,6
6,26,1854,4,54,294,1,1,2,12,4,8,12,12,10
6,26,1854,2,21,141,3,3,3,1,5,9,2,1,11
6,26,1854,16,47,1007,8,8,8,6,10,2,7,6,4
6,26,1854,7,36,456,12,12,1,10,3,7,11,10,8
6,26,1854,6,29,389,12,1,1,11,3,7,12,11,9
6,26,1854,8,49,529,11,11,12,10,2,6,10,10,8
6,26,1854,16,7,967,8,8,9,6,10,3,7,6,4
6,26,1854,15,3,903,8,9,9,7,11,3,7,7,5
6,26,1854,3,6,186,2,2,3,1,5,9,1,12,11
6,26,1854,3,51,231,2,2,3,12,5,9,1,12,10
6,26,1854,18,55,1135,7,7,7,5,9,1,6,5,3
6,26,1854,13,37,817,9,9,10,8,12,4,8,7,5
3,27,1854,17,4,1024,7,7,7,6,12,5,9,8,7
3,27,1854,6,28,388,1,12,12,12,5,10,2,2,12
3,27,1854,16,13,973,8,7,8,7,12,5,9,9,7
3,27,1854,1,18,78,3,2,3,2,8,1,5,4,3
3,27,1854,9,59,599,11,10,11,10,4,8,12,12,10
3,27,1854,22,55,1375,4,4,4,3,9,2,6,5,4
3,27,1854,0,20,20,4,3,3,3,9,1,5,5,3
3,27,1854,2,34,154,3,2,2,2,7,12,4,4,2
3,27,1854,22,52,1372,4,4,4,3,9,2,6,6,4
3,27,1854,21,56,1316,5,4,5,4,10,3,7,6,4
3,27,1854,4,56,296,1,1,1,12,6,11,3,2,1
3,27,1854,13,38,818,9,8,9,8,2,6,11,10,8
5,19,1854,21,0,1260,5,3,5,4,9,1,6,5,3
5,19,1854,21,57,1317,5,2,4,3,8,1,5,4,2
5,19,1854,9,23,563,11,8,11,10,2,7,11,11,9
5,19,1854,14,0,840,9,6,8,7,12,5,9,8,6
5,19,1854,7,53,473,12,9,11,10,3,8,12,11,10
5,19,1854,3,1,181,2,11,2,1,6,10,2,2,12
5,19,1854,11,22,682,10,7,10,9,1,6,10,10,8
5,19,1854,21,1,1261,5,3,5,4,9,1,6,5,3
5,19,1854,18,22,1102,7,4,6,5,10,3,7,6,4
5,19,1854,22,1,1321,5,2,4,3,8,1,5,4,2
5,19,1854,4,5,245,2,11,1,12,5,10,2,1,11
5,19,1854,6,44,404,12,9,12,11,4,8,12,12,10
2,15,1854,18,44,1124,6,1,7,7,1,5,9,9,7
2,15,1854,19,49,1189,6,1,6,7,12,5,9,8,6
2,15,1854,15,38,938,8,3,8,9,3,7,11,10,9
2,15,1854,13,53,833,9,4,9,10,3,7,12,11,9
2,15,1854,12,17,737,10,5,10,10,4,8,12,12,10
2,15,1854,9,44,584,11,6,11,12,6,10,2,1,12
2,15,1854,20,29,1229,6,1,6,6,12,4,8,8,6
2,15,1854,21,23,1283,5,12,5,6,12,4,8,8,6
2,15,1854,18,18,1098,7,2,7,7,1,5,10,9,7
2,15,1854,8,47,527,12,6,12,12,6,10,2,2,12
2,15,1854,2,0,120,3,10,3,4,9,2,6,5,3
2,15,1854,0,0,0,4,10,4,5,10,3,7,6,4
3,14,1854,6,6,366,1,7,1,12,6,11,3,2,1
3,14,1854,16,38,998,8,1,8,7,1,5,10,9,7
3,14,1854,13,23,803,9,3,10,8,2,7,11,11,9
3,14,1854,0,51,51,3,9,4,3,9,2,6,5,3
3,14,1854,5,0,300,1,7,2,1,7,11,3,3,1
3,14,1854,4,52,292,1,7,2,1,7,12,3,3,1
3,14,1854,7,14,434,12,6,1,12,6,10,2,2,12
3,14,1854,21,47,1307,5,11,5,4,10,3,7,7,5
3,14,1854,15,20,920,8,2,9,7,1,6,10,10,8
3,14,1854,11,41,701,10,4,10,9,3,8,12,11,10
3,14,1854,4,16,256,2,7,2,1,7,12,4,3,1
3,14,1854,23,39,1419,4,10,4,3,9,2,6,6,4
1,17,1854,0,37,37,4,10,3,5,11,3,7,7,5
1,17,1854,6,22,382,1,8,12,2,8,12,5,4,2
1,17,1854,13,46,826,9,4,8,10,5,8,1,12,10
1,17,1854,20,39,1239,5,1,5,7,1,5,9,9,7
1,17,1854,19,59,1199,6,1,5,7,1,5,10,9,7
1,17,1854,21,50,1310,5,12,4,6,1,4,9,8,6
1,17,1854,5,42,342,1,8,1,2,9,1,5,4,3
1,17,1854,10,57,657,10,6,10,12,6,10,2,2,12
1,17,1854,2,54,174,2,9,2,4,10,2,6,6,4
1,17,1854,22,43,1363,4,12,4,6,12,4,8,8,6
1,17,1854,20,3,1203,6,1,5,7,1,5,10,9,7
1,17,1854,3,14,194,2,9,2,4,10,2,6,6,4
9,15,1854,6,47,407,12,10,12,12,2,4,9,8,6
9,15,1854,20,47,1247,5,3,5,5,7,9,2,1,11
9,15,1854,7,34,454,12,9,12,11,2,4,9,8,6
9,15,1854,4,30,270,1,11,2,1,3,5,10,9,7
9,15,1854,14,58,898,8,6,8,8,10,12,5,4,2
9,15,1854,19,30,1170,6,3,6,5,7,10,3,2,12
9,15,1854,11,41,701,10,7,10,9,12,2,7,6,4
9,15,1854,9,24,564,11,8,11,10,1,3,8,7,5
9,15,1854,18,6,1086,7,4,7,6,8,11,3,2,12
9,15,1854,17,40,1060,7,4,7,6,8,11,4,3,1
9,15,1854,3,4,184,2,11,2,1,4,6,11,10,8
9,15,1854,4,0,240,2,11,2,1,3,5,10,9,7
5,21,1854,5,47,347,1,11,12,11,4,9,1,12,11
5,21,1854,10,27,627,10,8,10,9,2,6,11,10,8
5,21,1854,14,45,885,8,6,8,7,12,4,9,8,6
5,21,1854,4,32,272,1,11,1,12,5,10,2,1,11
5,21,1854,1,43,103,3,1,2,1,6,11,3,2,1
5,21,1854,8,42,522,11,9,11,10,3,7,11,11,9
5,21,1854,7,52,472,12,10,11,10,3,8,12,11,9
5,21,1854,12,36,756,9,7,9,8,1,5,10,9,7
5,21,1854,1,50,110,3,1,2,1,6,11,3,2,1
5,21,1854,17,27,1047,7,5,7,6,10,3,7,7,5
5,21,1854,11,39,699,10,8,10,8,1,6,10,9,8
5,21,1854,10,10,610,11,9,10,9,2,7,11,10,8
9,25,1854,13,33,813,9,10,9,8,10,1,5,4,2
9,25,1854,8,21,501,12,1,12,11,1,3,8,7,5
9,25,1854,14,43,883,8,9,9,8,10,12,5,4,2
9,25,1854,8,53,533,11,12,12,11,1,3,8,7,5
9,25,1854,4,17,257,2,3,2,1,3,5,10,9,7
9,25,1854,12,53,773,9,10,10,9,11,1,6,5,3
9,25,1854,10,28,628,10,12,11,10,12,2,7,6,4
9,25,1854,11,16,676,10,11,10,9,12,2,7,6,4
9,25,1854,14,21,861,9,10,9,8,10,12,5,4,2
9,25,1854,3,18,198,2,3,2,1,4,6,10,9,7
9,25,1854,10,51,651,10,11,11,10,12,2,7,6,4
9,25,1854,8,41,521,11,1,12,11,1,3,8,7,5
5,14,1854,22,34,1354,4,12,4,3,8,1,5,4,2
5,14,1854,18,46,1126,6,1,6,5,10,3,7,6,4
5,14,1854,4,8,248,2,8,1,12,5,10,2,1,12
5,14,1854,2,15,135,3,9,2,1,6,11,3,2,1
5,14,1854,20,17,1217,6,1,5,4,9,2,6,5,3
5,14,1854,20,57,1257,5,12,5,4,9,2,6,5,3
5,14,1854,9,49,589,11,5,10,9,2,7,11,10,9
5,14,1854,21,6,1266,5,12,5,4,9,2,6,5,3
5,14,1854,0,50,50,3,10,3,2,7,12,4,3,1
5,14,1854,14,43,883,8,3,8,7,12,5,9,8,6
5,14,1854,17,52,1072,7,2,6,5,10,3,7,7,5
5,14,1854,9,55,595,11,5,10,9,2,7,11,10,9
6,19,1854,20,32,1232,6,3,6,4,8,1,5,4,2
6,19,1854,15,40,940,8,6,9,7,11,3,7,7,5
6,19,1854,2,20,140,3,12,3,1,5,10,2,1,11
6,19,1854,6,20,380,12,10,1,11,3,8,12,11,9
6,19,1854,18,44,1124,7,4,7,5,9,2,6,5,3
6,19,1854,3,3,183,2,12,3,1,5,9,1,1,11
6,19,1854,2,13,133,3,12,3,1,5,10,2,1,11
6,19,1854,20,6,1206,6,3,7,4,8,1,5,4,2
6,19,1854,5,13,313,1,11,2,12,4,8,12,12,10
6,19,1854,3,26,206,2,12,3,12,5,9,1,12,11
6,19,1854,11,16,676,10,8,11,9,1,5,9,9,7
6,19,1854,22,33,1353,5,2,5,3,7,12,4,3,1
1,27,1854,3,15,195,2,1,2,3,10,2,6,5,3
1,27,1854,21,22,1282,5,5,5,6,12,4,9,8,6
1,27,1854,17,41,1061,7,6,7,8,2,6,10,10,8
1,27,1854,18,52,1132,6,6,6,8,2,5,10,9,8
1,27,1854,3,27,207,2,1,2,3,9,1,6,5,3
1,27,1854,3,16,196,2,1,2,3,10,2,6,5,3
1,27,1854,16,31,991,8,7,7,9,3,7,11,10,9
1,27,1854,16,20,980,8,7,7,9,3,7,11,11,9
1,27,1854,8,40,520,12,11,11,1,7,11,3,2,1
1,27,1854,15,13,913,8,8,8,9,4,7,12,11,9
1,27,1854,13,10,790,9,9,9,11,5,8,1,12,10
1,27,1854,8,49,529,12,11,11,1,7,11,3,2,1
5,21,1854,22,25,1345,5,3,4,3,8,1,5,4,2
5,21,1854,13,29,809,9,7,9,8,12,5,9,8,7
5,21,1854,22,53,1373,4,2,4,3,8,1,5,4,2
5,21,1854,5,54,354,1,11,12,11,4,9,1,12,10
5,21,1854,3,26,206,2,12,2,12,5,10,2,1,12
5,21,1854,15,21,921,8,6,8,7,11,4,8,8,6
5,21,1854,22,21,1341,5,3,4,3,8,1,5,4,2
5,21,1854,9,6,546,11,9,11,10,3,7,11,11,9
5,21,1854,15,55,955,8,6,8,6,11,4,8,7,5
5,21,1854,21,4,1264,5,3,5,4,9,1,5,5,3
5,21,1854,2,0,120,3,1,2,1,6,11,3,2,12
5,21,1854,1,34,94,3,1,3,1,6,11,3,2,1
11,12,1854,11,51,711,10,7,10,9,11,12,5,4,2
11,12,1854,10,53,653,10,7,11,10,12,1,5,4,2
11,12,1854,21,54,1314,5,2,5,4,6,7,11,10,9
11,12,1854,0,8,8,4,12,4,3,5,6,10,9,7
11,12,1854,23,21,1401,4,1,4,4,5,6,11,10,8
11,12,1854,8,50,530,11,8,12,11,1,2,6,5,3
11,12,1854,10,0,600,11,8,11,10,12,1,6,5,3
11,12,1854,9,38,578,11,8,11,11,12,1,6,5,3
11,12,1854,5,17,317,1,10,2,1,2,3,8,7,5
11,12,1854,16,52,1012,7,4,8,7,8,9,2,1,11
11,12,1854,7,19,439,12,9,1,12,1,2,7,6,4
11,12,1854,6,33,393,1,9,1,12,2,3,7,6,4
8,24,1854,0,47,47,3,3,3,2,5,8,1,12,10
8,24,1854,17,15,1035,7,7,7,6,9,12,5,4,2
8,24,1854,14,29,869,9,9,8,8,10,1,6,5,3
8,24,1854,23,39,1419,4,4,3,3,6,8,1,12,10
8,24,1854,9,11,551,11,11,11,10,1,4,9,8,6
8,24,1854,0,44,44,3,3,3,2,5,8,1,12,10
8,24,1854,1,57,117,3,3,2,2,5,7,12,11,9
8,24,1854,21,24,1284,5,5,5,4,7,10,2,1,12
8,24,1854,19,19,1159,6,6,6,5,8,11,3,2,1
8,24,1854,3,37,217,2,2,1,1,4,6,11,10,8
8,24,1854,19,33,1173,6,6,6,5,8,11,3,2,12
8,24,1854,23,35,1415,4,4,3,3,6,8,1,12,10
12,28,1854,12,10,730,10,1,9,10,11,11,3,2,12
12,28,1854,8,56,536,11,3,11,12,12,12,4,3,2
12,28,1854,12,39,759,9,1,9,10,10,10,2,1,12
12,28,1854,2,12,132,3,6,2,3,4,4,8,7,5
12,28,1854,18,47,1127,6,10,6,6,7,7,11,10,9
12,28,1854,17,11,1031,7,11,7,7,8,8,12,11,9
12,28,1854,14,49,889,8,12,8,8,9,9,1,12,11
12,28,1854,15,57,957,8,11,7,8,9,9,1,12,10
12,28,1854,0,52,52,3,7,3,3,4,4,8,8,6
12,28,1854,8,54,534,11,3,11,12,12,12,4,3,2
12,28,1854,9,5,545,11,3,11,11,12,12,4,3,2
12,28,1854,18,33,1113,6,10,6,6,7,7,11,11,9
